Price,URL,Type,Location,Bedrooms,Bathrooms,Parking Spaces,Erf Size,Floor Size
750000,https://www.property24.com/for-sale/philippi-east/cape-town/western-cape/16287/114509997,2 Bedroom House,Philippi East,2,1,1,125,
1000000,https://www.property24.com/for-sale/bishop-lavis/cape-town/western-cape/8121/113033193,Commercial Property,Bishop Lavis,,,,,869
1195000,https://www.property24.com/for-sale/claremont-upper/cape-town/western-cape/14225/114770642,0.5 Bedroom Apartment,Claremont Upper,0.5,1,1,42,
985000,https://www.property24.com/for-sale/muizenberg/cape-town/western-cape/9025/114384969,2 Bedroom Apartment,Muizenberg,2,1,,,
1250000,https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/111836331,2 Bedroom House,Maitland,2,1,1,137,
1175000,https://www.property24.com/for-sale/pinelands/cape-town/western-cape/8017/114431163,2 Bedroom Apartment,Pinelands,2,1,1,56,
350000,https://www.property24.com/for-sale/crossroads/cape-town/western-cape/8741/114119821,2 Bedroom House,Crossroads,2,1,2,108,
735000,https://www.property24.com/for-sale/hanover-park/cape-town/western-cape/8790/113666970,3 Bedroom House,Hanover Park,3,1,1,64,
230000,https://www.property24.com/for-sale/philippi-east/cape-town/western-cape/16287/114711512,2 Bedroom House,Philippi East,2,1,1,140,
1250000,https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/115123691,2 Bedroom House,Maitland,2,1,1,137,
1150000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/113469350,1 Bedroom Apartment,Woodstock,1,1,,,24
550000,https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/113530433,2 Bedroom Apartment,Wynberg,2,1,1,,54
1250000,https://www.property24.com/for-sale/plumstead/cape-town/western-cape/10094/113966585,2 Bedroom Apartment,Plumstead,2,1,,,72
1450000,https://www.property24.com/for-sale/mowbray/cape-town/western-cape/8677/114317779,2 Bedroom Apartment,Mowbray,2,0.5,1,,64
1449000,https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/109911813,1 Bedroom Apartment,Cape Town City Centre,1,1,1,,43
1299000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/114449183,1 Bedroom Apartment,Woodstock,1,1,,,
1399000,https://www.property24.com/for-sale/observatory/cape-town/western-cape/10157/113788841,1 Bedroom Apartment,Observatory,1,1,1,,52
1190000,https://www.property24.com/for-sale/mowbray/cape-town/western-cape/8677/113783381,2 Bedroom Apartment,Mowbray,2,2,1,,57
550000,https://www.property24.com/for-sale/kensington/cape-town/western-cape/8010/114143039,3 Bedroom Apartment,Kensington,3,1,1,,56
1279000,https://www.property24.com/for-sale/ottery/cape-town/western-cape/10090/112052252,2 Bedroom Apartment,Ottery,2,2,1,,51
850000,https://www.property24.com/for-sale/bishop-lavis/cape-town/western-cape/8121/112492330,4 Bedroom House,Bishop Lavis,4,2,5,283,
1400000,https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/114194662,1 Bedroom Apartment,Cape Town City Centre,1,1,,,
1500000,https://www.property24.com/for-sale/sea-point/cape-town/western-cape/11021/114062125,0.5 Bedroom Apartment,Sea Point,0.5,1,,,37
995000,https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/114295013,3 Bedroom Apartment,Maitland,3,1,1,,
1250000,https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/111530049,0.5 Bedroom Apartment,Cape Town City Centre,0.5,1,,,30
1250000,https://www.property24.com/for-sale/bridgetown/cape-town/western-cape/8723/114443447,3 Bedroom House,Bridgetown,3,3,3,198,
720000,https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/109333038,2 Bedroom Apartment,Maitland,2,1,1,,44
1100000,https://www.property24.com/for-sale/pinelands/cape-town/western-cape/8017/114396511,1 Bedroom Apartment,Pinelands,1,1,1,,
350000,https://www.property24.com/for-sale/philippi-east/cape-town/western-cape/16287/114419079,2 Bedroom House,Philippi East,2,1,,160,
1150000,https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/114287224,2 Bedroom Apartment,Zonnebloem,2,1,1,,
499000,https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/114096228,1 Bedroom Apartment,Wynberg,1,1,1,,45
1500000,https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/113502800,Industrial Property,Wynberg,,,,,155
1500000,https://www.property24.com/for-sale/belhar/cape-town/western-cape/8132/113592980,4 Bedroom House,Belhar,4,,,315,
1258000,https://www.property24.com/for-sale/pinelands/cape-town/western-cape/8017/113547526,1 Bedroom Apartment,Pinelands,1,1,1,,41
499000,https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/115221337,1 Bedroom Apartment,Wynberg,1,1,1,,45
1350000,https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/114430260,0.5 Bedroom Apartment,Cape Town City Centre,0.5,1,,,31
1450000,https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/112540739,1 Bedroom Apartment,Zonnebloem,1,1,1,,35
1143000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/111822902,0.5 Bedroom Apartment,Woodstock,0.5,1,1,,27
1195000,https://www.property24.com/for-sale/thornton/cape-town/western-cape/8112/113862077,2 Bedroom House,Thornton,2,1,2,120,
350000,https://www.property24.com/for-sale/philippi/cape-town/western-cape/8818/114526732,2 Bedroom House,Philippi,2,1,2,170,
1195000,https://www.property24.com/for-sale/claremont-upper/cape-town/western-cape/14225/113538237,1 Bedroom Apartment,Claremont Upper,1,1,1,,36
1130000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/111711232,0.5 Bedroom Apartment,Woodstock,0.5,1,,,25
1300000,https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/113306525,2 Bedroom Apartment,Wynberg,2,3,1,,78
719000,https://www.property24.com/for-sale/ottery/cape-town/western-cape/10090/114612846,2 Bedroom Apartment,Ottery,2,1,1,47,
650000,https://www.property24.com/for-sale/clarkes-estate/cape-town/western-cape/8133/114493025,2 Bedroom House,Clarkes Estate,2,1,2,193,
1295000,https://www.property24.com/for-sale/pelican-park/cape-town/western-cape/9029/112064070,3 Bedroom House,Pelican Park,3,2,4,268,
1499000,https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/112513895,1 Bedroom Apartment,Cape Town City Centre,1,1,,,30
800000,https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/110755854,2 Bedroom Apartment,Maitland,2,1,1,,78
350000,https://www.property24.com/for-sale/browns-farm/cape-town/western-cape/16526/112919943,4 Bedroom House,Browns Farm,4,1,1,149,
1250000,https://www.property24.com/for-sale/surrey-estate/cape-town/western-cape/8762/114867645,2 Bedroom Townhouse,Surrey Estate,2,1,2,,
949995,https://www.property24.com/for-sale/rosebank/cape-town/western-cape/8683/112346353,0.5 Bedroom Apartment,Rosebank,0.5,1,,,41
499000,https://www.property24.com/for-sale/grassy-park/cape-town/western-cape/10204/114524526,2 Bedroom Apartment,Grassy Park,2,1,1,,52
1258678,https://www.property24.com/for-sale/pinelands/cape-town/western-cape/8017/114490583,1 Bedroom Apartment,Pinelands,1,1,,,
949000,https://www.property24.com/for-sale/ottery-east/cape-town/western-cape/16453/114195492,2 Bedroom Apartment,Ottery East,2,1,1,54,
1500000,https://www.property24.com/for-sale/mouille-point/cape-town/western-cape/11018/111331146,1 Bedroom Apartment,Mouille Point,1,1,,,75
630000,https://www.property24.com/for-sale/retreat/cape-town/western-cape/9034/114458898,3 Bedroom House,Retreat,3,1,,,
450000,https://www.property24.com/for-sale/fresnaye/cape-town/western-cape/11016/114715382,Apartment,Fresnaye,,,,,19
1250000,https://www.property24.com/for-sale/surrey-estate/cape-town/western-cape/8762/114118182,2 Bedroom Townhouse,Surrey Estate,2,1,2,,
1079000,https://www.property24.com/for-sale/montana/cape-town/western-cape/8165/114245863,3 Bedroom House,Montana,3,1,6,199,
1190000,https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/113105715,2 Bedroom Apartment,Zonnebloem,2,1,1,,60
1199000,https://www.property24.com/for-sale/belhar/cape-town/western-cape/8132/114445849,2 Bedroom House,Belhar,2,1,4,250,
1195000,https://www.property24.com/for-sale/gardens/cape-town/western-cape/9145/113729305,0.5 Bedroom Apartment,Gardens,0.5,1,,,31
850000,https://www.property24.com/for-sale/heathfield/cape-town/western-cape/10207/114170267,1 Bedroom Apartment,Heathfield,1,1,1,,
880000,https://www.property24.com/for-sale/pinelands/cape-town/western-cape/8017/112936332,1 Bedroom Apartment,Pinelands,1,1,4,,29
1268768,https://www.property24.com/for-sale/pinelands/cape-town/western-cape/8017/113992722,1 Bedroom Apartment,Pinelands,1,1,1,,41
1150000,https://www.property24.com/for-sale/philippi/cape-town/western-cape/8818/114078549,1 Bedroom Apartment,Zonnebloem,1,1,1,,43
250000,https://www.property24.com/for-sale/philippi-east/cape-town/western-cape/16287/112632058,2 Bedroom House,Philippi East,2,1,2,165,
1200000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/112648459,2 Bedroom Apartment,Woodstock,2,1,1,62,
1200000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/112454721,0.1 Bedroom Apartment,Woodstock,0.1,1,1,62,
995000,https://www.property24.com/for-sale/pinelands/cape-town/western-cape/8017/115123881,2 Bedroom Apartment,Pinelands,2,1,1,,
895000,https://www.property24.com/for-sale/observatory/cape-town/western-cape/10157/113548523,0.5 Bedroom Apartment,Observatory,0.5,1,1,,35
799000,https://www.property24.com/for-sale/mouille-point/cape-town/western-cape/11018/113436471,0.5 Bedroom Apartment,Mouille Point,0.5,1,,,38
1299000,https://www.property24.com/for-sale/ottery/cape-town/western-cape/10090/112052236,Apartment,Ottery,,,,,51
1375000,https://www.property24.com/for-sale/ottery/cape-town/western-cape/10090/112052247,2 Bedroom Apartment,Ottery,2,2,1,,51
330000,https://www.property24.com/for-sale/crossroads/cape-town/western-cape/8741/114708670,3 Bedroom House,Crossroads,3,1,,160,
300000,https://www.property24.com/for-sale/crossroads/cape-town/western-cape/8741/111773666,3 Bedroom House,Crossroads,3,1,2,160,
1150000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/113653544,0.5 Bedroom Apartment,Woodstock,0.5,1,1,,32
1200000,https://www.property24.com/for-sale/ferness-estate/cape-town/western-cape/10069/108512292,2 Bedroom Apartment,Ferness Estate,2,1,1,62,
750000,https://www.property24.com/for-sale/heideveld/cape-town/western-cape/8726/114497118,1 Bedroom House,Heideveld,1,1,3,,
650000,https://www.property24.com/for-sale/belhar/cape-town/western-cape/8132/114540863,3 Bedroom House,Belhar,3,1,1,209,
995000,https://www.property24.com/for-sale/pinelands/cape-town/western-cape/8017/114425267,2 Bedroom Apartment,Pinelands,2,1,1,,
1195000,https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/113618753,1 Bedroom Apartment,Zonnebloem,1,1,1,,59
320000,https://www.property24.com/for-sale/nyanga/cape-town/western-cape/9132/114098161,2 Bedroom House,Nyanga,2,1,,82,
300000,https://www.property24.com/for-sale/greenville-garden-city/cape-town/western-cape/16424/114455854,2 Bedroom House,Greenville Garden City,2,1,,107,
1100000,https://www.property24.com/for-sale/salt-river/cape-town/western-cape/10158/112327466,0.5 Bedroom Apartment,Salt River,0.5,1,1,,38
1350000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/114046864,0.5 Bedroom Apartment,Woodstock,0.5,1,1,,36
750000,https://www.property24.com/for-sale/ocean-view/cape-town/western-cape/9069/113969354,3 Bedroom House,Ocean View,3,3,,,
690000,https://www.property24.com/for-sale/philippi/cape-town/western-cape/8818/113409750,2 Bedroom House,Philippi,2,1,,219,
1150000,https://www.property24.com/for-sale/kensington/cape-town/western-cape/8010/113997841,2 Bedroom House,Kensington,2,1,2,,
699000,https://www.property24.com/for-sale/bonteheuwel/cape-town/western-cape/8739/114427984,3 Bedroom House,Bonteheuwel,3,1,,238,
749000,https://www.property24.com/for-sale/kewtown/cape-town/western-cape/8754/113990268,Vacant Land,Kewtown,,,,448,
1395000,https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/110036219,1 Bedroom Apartment,Cape Town City Centre,1,1,,,
1250000,https://www.property24.com/for-sale/paarden-eiland/cape-town/western-cape/8025/113514043,1 Bedroom Apartment,Paarden Eiland,1,1,,,33
1100000,https://www.property24.com/for-sale/observatory/cape-town/western-cape/10157/114026561,Apartment,Observatory,,,2,,
1130000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/111761821,0.5 Bedroom Apartment,Woodstock,0.5,1,1,,25
840000,https://www.property24.com/for-sale/philippi-east/cape-town/western-cape/16287/114970027,3 Bedroom House,Philippi East,3,2,2,,
180000,https://www.property24.com/for-sale/philippi-east/cape-town/western-cape/16287/114733394,3 Bedroom House,Philippi East,3,1,2,,
839000,https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/114454494,3 Bedroom Apartment,Maitland,3,1,1,,76
895000,https://www.property24.com/for-sale/seawinds/cape-town/western-cape/10180/114159663,4 Bedroom House,Seawinds,4,2,4,,
840000,https://www.property24.com/for-sale/philippi-east/cape-town/western-cape/16287/113715690,3 Bedroom House,Philippi East,3,2,2,,
850000,https://www.property24.com/for-sale/thornton/cape-town/western-cape/8112/113012030,2 Bedroom Apartment,Thornton,2,1,1,,
1499000,https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/112757951,1 Bedroom Apartment,Cape Town City Centre,1,1,1,,
1250000,https://www.property24.com/for-sale/windermere/cape-town/western-cape/8019/114294285,3 Bedroom House,Windermere,3,2,4,,
1349000,https://www.property24.com/for-sale/salt-river/cape-town/western-cape/10158/112858260,0.5 Bedroom Apartment,Salt River,0.5,1,1,,
640000,https://www.property24.com/for-sale/belhar/cape-town/western-cape/8132/113019790,2 Bedroom Apartment,Belhar,2,1,1,,38
339000,https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/111818990,0.5 Bedroom Apartment,Wynberg,0.5,1,1,,31
1200000,https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/109437383,0.5 Bedroom Apartment,Zonnebloem,0.5,1,1,,33
1395000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/110867330,Commercial Property,Woodstock,,,,89,
490000,https://www.property24.com/for-sale/pelican-park/cape-town/western-cape/9029/114452315,2 Bedroom House,Pelican Park,2,1,,95,
1050000,https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/111321875,1 Bedroom Apartment,Cape Town City Centre,1,1,1,,34
290000,https://www.property24.com/for-sale/philippi/cape-town/western-cape/8818/113760208,2 Bedroom House,Philippi,2,2,1,84,
620000,https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/115138505,1 Bedroom Apartment,Maitland,1,1,1,,
450000,https://www.property24.com/for-sale/crossroads/cape-town/western-cape/8741/111787931,2 Bedroom House,Crossroads,2,1,,176,
850000,https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/112513880,2 Bedroom Apartment,Wynberg,2,1,1,,
1350000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/112858144,0.5 Bedroom Apartment,Woodstock,0.5,1,1,,34
749000,https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/112735678,2 Bedroom Apartment,Maitland,2,1,1,,50
850000,https://www.property24.com/for-sale/kensington/cape-town/western-cape/8010/114799651,House,Kensington,,,,,
990000,https://www.property24.com/for-sale/pinelands/cape-town/western-cape/8017/114058347,1 Bedroom Apartment,Pinelands,1,1,,,35
680000,https://www.property24.com/for-sale/clarkes-estate/cape-town/western-cape/8133/112887060,2 Bedroom House,Clarkes Estate,2,1,1,,
990000,https://www.property24.com/for-sale/pinelands/cape-town/western-cape/8017/114218246,2 Bedroom Apartment,Pinelands,2,1,1,,55
475000,https://www.property24.com/for-sale/kensington/cape-town/western-cape/8010/113463097,1 Bedroom Apartment,Kensington,1,1,,,
620000,https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/113968529,1 Bedroom Apartment,Maitland,1,1,1,,
660000,https://www.property24.com/for-sale/belhar/cape-town/western-cape/8132/114796682,2 Bedroom Apartment,Belhar,2,,1,,
1350000,https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/113703910,3 Bedroom House,Maitland,3,2,2,137,
399000,https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/115082428,5 Bedroom House,Guguletu,5,2,,118,
849000,https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/114386864,2 Bedroom House,Heideveld,2,1,3,292,
1400000,https://www.property24.com/for-sale/pelican-park/cape-town/western-cape/9029/113843521,4 Bedroom House,Pelican Park,4,3,,,
